Source,Case,Weight_kg,x_cg_m,CG_percent_MAC,SM_DATCOM_percent,SM_VLM_percent
Mission fuel burn,Outbound - After Taxi,32945.17941,15.837312245689862,22.760057225250545,9.004048298569538,6.868404078698678
Mission fuel burn,Outbound - After Takeoff,32780.45351295,15.834334437834796,22.6737111787876,9.090394345032482,6.954750125161622
Mission fuel burn,Outbound - After Climb,32124.844442691003,15.822180120059013,22.321278336081594,9.442827187738489,7.30718296786763
Mission fuel burn,Outbound - After Cruise,29930.097863819075,15.77761687225694,21.02909950771584,10.735006016104238,8.59936179623338
Mission fuel burn,Outbound - After Loiter,29236.7678935615,15.76214851829871,20.580571169223354,11.183534354596725,9.047890134725867
Mission fuel burn,Outbound - After Descent,28944.40021462589,15.755403594151748,20.38499188334301,11.379113640477073,9.243469420606214
Mission fuel burn,Outbound - After Landing,28712.845012908878,15.749964139194521,20.227266652794388,11.536838871025695,9.401194651154835
Mission fuel burn,Return - Start of leg,28712.845012908878,15.749964139194521,20.227266652794388,11.536838871025695,9.401194651154835
Mission fuel burn,Return - After Warm-up,28425.71656277979,15.743096140511152,20.028118634424864,11.73598688939522,9.60034266952436
Mission fuel burn,Return - After Taxi,28141.459397151997,15.736158768103707,19.826959019910102,11.937146503909975,9.801502284039115
Mission fuel burn,Return - After Takeoff,28000.752100166235,15.732672651316047,19.725873786485668,12.038231737334415,9.902587517463555
Mission fuel burn,Return - After Climb,27440.73705816291,15.71844360320315,19.31328099699809,12.450824526821993,10.315180306951133
Mission fuel burn,Return - After Cruise,25566.005372300086,15.666273451925209,17.800528487275052,13.963577036545027,11.827932816674167
Mission fuel burn,Return - After Loiter,24973.769495724173,15.64816466484564,17.275436793430547,14.488668730389536,12.353024510518676
Mission fuel burn,Return - After Descent,24724.031800766927,15.6402683886436,17.046472311835256,14.717633211984824,12.581988992113963
Mission fuel burn,Return - After Landing,24526.23954636079,15.633900423964532,16.86182353635507,14.902281987465011,12.766637767594151
Zone boarding / loading,Pre-boarding loading line - Empty weight,16270.971221999996,16.18192309380626,32.7525704266889,-0.9884649028688168,-3.124109122739677
Zone boarding / loading,Pre-boarding loading line - Add crew,16630.971221999996,15.890099348278392,24.29069917214422,7.473406351675861,5.337762131805001
Zone boarding / loading,Pre-boarding loading line - Add fuel,26264.1,16.088085601194017,30.031610280358816,1.7324952434612628,-0.40314897640959696
Zone boarding / loading,Pre-boarding loading line - Add baggage,27314.100000000002,16.17180829821666,32.45927661713128,-0.6951710933112036,-2.8308153131820637
Zone boarding / loading,Front-biased zone boarding - A: OEW + crew + fuel + baggage,27314.100000000002,16.17180829821666,32.45927661713128,-0.6951710933112036,-2.8308153131820637
Zone boarding / loading,Front-biased zone boarding - Board zone 1,28574.100000000002,15.759343917684886,20.499247528915493,11.264857994904588,9.129213775033728
Zone boarding / loading,Front-biased zone boarding - Board zone 2,29834.100000000002,15.542882441177031,14.222619345472541,17.54148617834754,15.40584195847668
Zone boarding / loading,Front-biased zone boarding - Board zone 3,31094.100000000002,15.498596487382484,12.938481076613305,18.825624447206778,16.689980227335916
Zone boarding / loading,Front-biased zone boarding - Board zone 4,32354.100000000002,15.606370414825934,16.063549247380163,15.700556276439917,13.564912056569058
Zone boarding / loading,Front-biased zone boarding - Board zone 5,33614.100000000006,15.849104662576705,23.101996203848344,8.662109319971735,6.526465100100876
Zone boarding / loading,Aft-biased zone boarding - A: OEW + crew + fuel + baggage,27314.100000000002,16.17180829821666,32.45927661713128,-0.6951710933112036,-2.8308153131820637
Zone boarding / loading,Aft-biased zone boarding - Board zone 5,28574.100000000002,16.432423384754713,40.016205561648626,-8.25210003782855,-10.38774425769941
Zone boarding / loading,Aft-biased zone boarding - Board zone 4,29834.100000000002,16.509861837237242,42.26165071510258,-10.497545191282498,-12.633189411153358
Zone boarding / loading,Aft-biased zone boarding - Board zone 3,31094.100000000002,16.42639179260116,39.84131041673511,-8.077204892915033,-10.212849112785893
Zone boarding / loading,Aft-biased zone boarding - Board zone 2,32354.100000000002,16.200812541171587,33.300298547256155,-1.536193023436075,-3.6718372433069346
Zone boarding / loading,Aft-biased zone boarding - Board zone 1,33614.100000000006,15.849104662576705,23.101996203848344,8.662109319971735,6.526465100100876
Zone boarding / loading,Recommended balanced zone boarding - A: OEW + crew + fuel + baggage,27314.100000000002,16.17180829821666,32.45927661713128,-0.6951710933112036,-2.8308153131820637
Zone boarding / loading,Recommended balanced zone boarding - Board zone 3,28574.100000000002,16.0958836512198,30.257726545282086,1.5063789785379933,-0.6292652413328664
Zone boarding / loading,Recommended balanced zone boarding - Board zone 2,29834.100000000002,15.86520890653044,23.568963135349343,8.19514238847074,6.05949816859988
Zone boarding / loading,Recommended balanced zone boarding - Board zone 4,31094.100000000002,15.96249413999182,26.389895746674185,5.374209777145897,3.238565557275038
Zone boarding / loading,Recommended balanced zone boarding - Board zone 1,32354.100000000002,15.606370414825934,16.063549247380163,15.700556276439917,13.564912056569058
Zone boarding / loading,Recommended balanced zone boarding - Board zone 5,33614.100000000006,15.849104662576705,23.101996203848344,8.662109319971735,6.526465100100876
